2018-12-25 00:23:38,9.60000038147,73.4000015259
2018-12-25 00:23:44,9.10000038147,75.9000015259
2018-12-25 00:23:50,9.10000038147,75.8000030518
2018-12-25 00:23:55,9.10000038147,75.5
2018-12-25 00:24:03,9.10000038147,75.4000015259
2018-12-25 00:24:09,9.10000038147,75.8000030518
2018-12-25 00:24:14,9.19999980927,76.5
2018-12-25 00:24:20,9.10000038147,76.8000030518
2018-12-25 00:24:25,9.10000038147,76.5999984741
2018-12-25 00:24:31,9.10000038147,75.5
2018-12-25 00:24:39,9.10000038147,75.6999969482
2018-12-25 00:24:45,9.10000038147,75.5999984741
2018-12-25 00:24:50,9.10000038147,75.6999969482
2018-12-25 00:24:56,9.10000038147,75.5999984741
2018-12-25 00:25:02,9.10000038147,75.5999984741
2018-12-25 00:25:07,9.10000038147,75.9000015259
2018-12-25 00:25:13,9.10000038147,76.1999969482
2018-12-25 00:25:18,9.10000038147,76.4000015259
2018-12-25 00:25:24,9.10000038147,76.0
2018-12-25 00:25:29,9.10000038147,75.9000015259
2018-12-25 00:25:35,9.10000038147,75.3000030518
2018-12-25 00:25:40,9.10000038147,75.0
2018-12-25 00:25:46,9.10000038147,75.3000030518
2018-12-25 00:25:51,9.10000038147,75.1999969482
2018-12-25 00:25:57,9.10000038147,75.1999969482
2018-12-25 00:26:02,9.10000038147,75.3000030518
2018-12-25 00:26:08,9.10000038147,75.5999984741
2018-12-25 00:26:14,9.10000038147,76.0999984741
2018-12-25 00:26:19,9.10000038147,75.8000030518
2018-12-25 00:26:25,9.10000038147,76.3000030518
2018-12-25 00:26:30,9.10000038147,76.8000030518
2018-12-25 00:26:36,9.10000038147,77.3000030518
2018-12-25 00:26:41,9.10000038147,77.1999969482
2018-12-25 00:26:47,9.10000038147,77.1999969482
2018-12-25 00:26:52,9.10000038147,77.0
2018-12-25 00:26:58,9.10000038147,76.6999969482
2018-12-25 00:27:03,9.10000038147,76.6999969482
2018-12-25 00:27:09,9.10000038147,76.6999969482
2018-12-25 00:27:17,9.10000038147,76.6999969482
2018-12-25 00:27:22,9.10000038147,76.8000030518
2018-12-25 00:27:28,9.10000038147,77.0999984741
2018-12-25 00:27:34,9.10000038147,77.3000030518
2018-12-25 00:27:39,9.10000038147,77.9000015259
2018-12-25 00:27:45,9.10000038147,77.9000015259
2018-12-25 00:27:50,9.10000038147,78.5
2018-12-25 00:27:56,9.10000038147,78.4000015259
2018-12-25 00:28:01,9.10000038147,78.5999984741
2018-12-25 00:28:07,9.10000038147,78.8000030518
2018-12-25 00:28:12,9.10000038147,79.3000030518
2018-12-25 00:28:18,9.10000038147,79.3000030518
2018-12-25 00:28:23,9.10000038147,79.4000015259
2018-12-25 00:28:29,9.10000038147,79.8000030518
2018-12-25 00:28:37,9.10000038147,79.8000030518
2018-12-25 00:28:42,9.10000038147,80.1999969482
2018-12-25 00:28:48,9.19999980927,80.5999984741
2018-12-25 00:28:53,9.10000038147,80.4000015259
2018-12-25 00:28:59,9.19999980927,80.5
2018-12-25 00:29:05,9.19999980927,80.9000015259
2018-12-25 00:29:13,9.19999980927,81.0
2018-12-25 00:29:18,9.19999980927,81.0
2018-12-25 00:29:24,9.19999980927,81.3000030518
2018-12-25 00:29:29,9.19999980927,81.5
2018-12-25 00:29:35,9.19999980927,81.8000030518
2018-12-25 00:29:43,9.19999980927,81.8000030518
2018-12-25 00:29:48,9.19999980927,81.8000030518
2018-12-25 00:29:54,9.19999980927,81.8000030518
2018-12-25 00:29:59,9.30000019073,81.9000015259
2018-12-25 00:30:05,9.30000019073,81.6999969482
2018-12-25 00:30:11,9.30000019073,81.5999984741
2018-12-25 00:30:16,9.30000019073,81.5999984741
2018-12-25 00:30:22,9.30000019073,81.5
2018-12-25 00:30:27,9.30000019073,80.5999984741
2018-12-25 00:30:33,9.30000019073,80.3000030518
2018-12-25 00:30:38,9.30000019073,80.0
2018-12-25 00:30:44,9.30000019073,79.6999969482
2018-12-25 00:30:49,9.30000019073,79.3000030518
2018-12-25 00:30:55,9.30000019073,79.0999984741
2018-12-25 00:31:00,9.30000019073,79.0999984741
